book_id,goodreads_book_id,authors,original_publication_year,title,average_rating,borrowed,available,rating_count
2369,9680718,Jennifer L. Armentrout,2011,"Half-Blood (Covenant, #1)",4.16,0,1,1
2370,93263,"Bo Hampton, Tracey Hampton, Washington Irving",1993,The Legend of Sleepy Hollow (Graphic Novel),3.96,0,1,1
2371,27126,Jen Lancaster,2006,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",3.9,0,1,1
2372,12716613,Nora Roberts,2012,The Witness,4.19,0,1,1
2373,21718,Karin Slaughter,2001,"Blindsighted (Grant County, #1)",4.1,0,1,1
2374,292408,Wallace Stegner,1971,Angle of Repose,4.27,0,1,1
2375,18989,John le Carr,1974,"Tinker, Tailor, Soldier, Spy",4.04,0,1,1
2376,99085,Brian Jacques,2000,"Lord Brocktree (Redwall, #13)",3.95,0,1,1
2377,13253276,Veronica Rossi,2013,"Through the Ever Night (Under the Never Sky, #2)",4.17,0,1,1
2378,712313,Elin Hilderbrand,2007,Barefoot,3.77,0,1,1
2379,6520,James Frey,2005,My Friend Leonard,3.83,0,1,1
2380,72159,Tennessee Williams,1955,Cat on a Hot Tin Roof,4.07,0,1,1
2381,1829709,James Patterson,2008,"The Final Warning (Maximum Ride, #4)",3.86,0,1,1
2382,45109,Robin Hobb,2002,"Golden Fool (Tawny Man, #2)",4.32,0,1,1
2383,204276,David Baldacci,2003,"Split Second (Sean King & Michelle Maxwell, #1)",3.98,0,1,1
2384,9681098,Michael Connelly,2011,"The Fifth Witness (Mickey Haller, #5; Harry Bosch Universe, #20)",4.17,0,1,1
2385,91981,Tad Williams,1988,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",3.95,0,1,1
2386,9522,Marjane Satrapi,2000,"Persepolis, Volume 1",4.27,0,1,1
2387,71776,Jan Karon,1994,"At Home in Mitford (Mitford Years, #1)",4.11,0,1,1
2388,6828896,Tony Hsieh,2010,"Delivering Happiness: A Path to Profits, Passion, and Purpose",4.01,0,1,1
2389,542414,Anthony Horowitz,2004,"Scorpia (Alex Rider, #5)",4.16,0,1,1
2390,18712886,Erika Johansen,2014,"The Queen of the Tearling (The Queen of the Tearling, #1)",4.02,0,1,1
2391,3552023,Gordon Korman,2008,"One False Note (The 39 Clues, #2)",3.88,0,1,1
2392,46777,Holly Black,2002,"Tithe (Modern Faerie Tales, #1)",3.73,0,1,1
2393,455930,Lee Child,2001,"Echo Burning (Jack Reacher, #5)",3.98,0,1,1
2394,1895792,L.J. Smith,2007,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",3.74,0,1,1
2395,24378015,"Colleen Hoover, Tarryn Fisher",2015,"Never Never (Never Never, #1)",4.12,0,1,1
2396,15818362,Elizabeth Haynes,2011,Into the Darkest Corner,4.1,0,1,1
2397,76237,"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985,The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle (Classic Crime),4.4,0,1,1
2398,79378,James Patterson,2000,"Roses are Red (Alex Cross, #6)",4.02,0,1,1
2399,43893,Terry Goodkind,2003,"Naked Empire (Sword of Truth, #8)",3.82,0,1,1
2400,92147,James Rollins,2005,"Map of Bones (Sigma Force, #2)",4.06,0,1,1
2401,22571540,Harlan Coben,2015,The Stranger,3.85,0,1,1
2402,1537534,Sara Shepard,2008,"Unbelievable (Pretty Little Liars, #4)",4.06,0,1,1
2403,45195,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924,A Passage to India,3.66,0,1,1
2404,19549841,Rachel Hartman,2012,"Seraphina (Seraphina, #1)",3.98,0,1,1
2405,26046,Nora Roberts,2006,"Morrigan's Cross (Circle Trilogy, #1)",4.14,0,1,1
2406,49824,Jean M. Auel,1985,"The Mammoth Hunters (Earth's Children, #3)",3.88,0,1,1
2407,2903736,Jim Butcher,2008,"Princeps' Fury (Codex Alera, #5)",4.35,0,1,1
2408,73968,Erich Segal,1970,"Love Story (Love Story, #1)",3.6,0,1,1
2409,858513,Kevin Henkes,1991,Chrysanthemum,4.31,0,1,1
2410,11808950,Wendy Higgins,2012,"Sweet Evil (Sweet, #1)",4.13,0,1,1
2411,21484,Herman Wouk,1971,"The Winds of War (The Henry Family, #1)",4.36,0,1,1
2412,12341557,"Stephen King, Jae Lee",2012,"The Wind Through the Keyhole (The Dark Tower, #4.5)",4.14,0,1,1
2413,68527,Bernard Cornwell,2004,"The Last Kingdom (The Saxon Stories, #1)",4.23,0,1,1
2414,81948,Michael E. Gerber,1985,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,3.98,0,1,1
2415,281235,"James Howe, Deborah Howe, Alan Daniel",1979,"Bunnicula (Bunnicula, #1)",3.83,0,1,1
2416,66678,R.A. Salvatore,1990,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",4.24,0,1,1
2417,11947829,Amanda Hocking,2012,"Ascend (Trylle, #3)",4.08,0,1,1
2418,10822858,"Jussi Adler-Olsen, Lisa Hartford",2007,"The Keeper of Lost Causes (Department Q, #1)",3.98,0,1,1
2419,23876,Gabriel Garca Mrquez,1994,Of Love and Other Demons,3.98,0,1,1
2420,3992598,Rick Riordan,2009,The Demigod Files (Percy Jackson and the Olympians),4.04,0,1,1
2421,1297985,Oliver Sacks,2007,Musicophilia: Tales of Music and the Brain,3.88,0,1,1
2422,25526965,Stephen King,2016,"End of Watch (Bill Hodges Trilogy, #3)",4.09,0,1,1
2423,3684856,Christopher Moore,2009,Fool,3.96,0,1,1
2424,69136,John Connolly,2006,The Book of Lost Things,3.98,0,1,1
2425,49195,Bill Clinton,2004,My Life,3.72,0,1,1
2426,59952,"Frank Miller, Lynn Varley",1998,300,3.93,0,1,1
2427,6697305,Linda Sue Park,2010,"Storm Warning (The 39 Clues, #9)",3.98,0,1,1
2428,6950688,Ally Carter,2010,"Only the Good Spy Young (Gallagher Girls, #4)",4.29,0,1,1
2429,455941,Lee Child,2003,"Persuader (Jack Reacher, #7)",4.09,0,1,1
2430,58077,Charlaine Harris,2005,"Grave Sight (Harper Connelly, #1)",3.85,0,1,1
2431,1991039,"Jo Nesb, Don Bartlett",1997,"Flaggermusmannen (Harry Hole, #1)",3.56,0,1,1
2432,407234,Nora Roberts,2007,"Blood Brothers (Sign of Seven, #1)",4.15,0,1,1
2433,10912,Jodi Picoult,1995,Picture Perfect,3.52,0,1,1
2435,9888775,Miranda Kenneally,2011,Catching Jordan,3.85,0,1,1
2436,18600,Joe Simpson,1988,Touching the Void: The True Story of One Man's Miraculous Survival,4.2,0,1,1
2437,15784909,Colleen Hoover,2013,"This Girl (Slammed, #3)",4.18,0,1,1
2438,205330,Simms Taback,1997,There Was an Old Lady Who Swallowed a Fly,4.2,0,1,1
2439,2255,Dan Millman,1980,Way of the Peaceful Warrior: A Book That Changes Lives,4.13,0,1,1
2440,12781,Salman Rushdie,1988,The Satanic Verses,3.71,0,1,1
2441,6178648,Barbara Demick,2009,Nothing to Envy: Ordinary Lives in North Korea,4.42,0,1,1
2442,866222,"Jack Welch, Suzy Welch",1992,Winning,3.8,0,1,1
2443,17158596,Gail McHugh,2013,"Collide (Collide, #1)",4.24,0,1,1
2444,3860977,Jonah Lehrer,2009,How We Decide,3.81,0,1,1
2445,91661,Laurie R. King,1994,"The Beekeeper's Apprentice (Mary Russell, #1)",4.08,0,1,1
2446,356321,"Jean de Brunhoff, Merle S. Haas",1931,The Story of Babar,4.07,0,1,1
2447,8458018,Michael Scott,2011,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",4.17,0,1,1
2448,6316821,Jim Butcher,2008,"First Lord's Fury (Codex Alera, #6)",4.37,0,1,1
2449,6834410,Tom Rachman,2010,The Imperfectionists,3.54,0,1,1
2450,16151178,Katja Millay,2012,The Sea of Tranquility,4.34,0,1,1
2451,9517,"Marjane Satrapi, Anjali Singh",2001,"Persepolis 2: The Story of a Return (Persepolis, #2)",4.23,0,1,1
2452,64217,Terry Pratchett,1989,"Pyramids (Discworld, #7)",3.88,0,1,1
2453,149302,Raymond E. Feist,1985,"Silverthorn (The Riftwar Saga, #3)",4.06,0,1,1
2454,1314332,Jenny Downham,2007,Before I Die,3.84,0,1,1
2455,6728738,Elizabeth Gilbert,2009,Committed: A Skeptic Makes Peace with Marriage,3.39,0,1,1
2456,104378,Sarah Dessen,1999,Keeping the Moon,3.86,0,1,1
2457,18080920,Veronica Roth,2013,"The Transfer (Divergent, #0.1)",4.19,0,1,1
2458,43887,Terry Goodkind,2004,"Chainfire (Sword of Truth, #9)",3.95,0,1,1
2459,129650,"Julia Child, Simone Beck, Louisette Bertholle",1961,Mastering the Art of French Cooking,4.33,0,1,1
2461,604803,Terry Goodkind,2007,"Confessor (Sword of Truth, #11)",4.08,0,1,1
2462,88815,Mohsin Hamid,2007,The Reluctant Fundamentalist,3.67,0,1,1
2463,12432220,Jennifer A. Nielsen,2012,The False Prince (The Ascendance Trilogy #1),4.22,0,1,1
2464,85386,John Updike,1960,"Rabbit, Run (Rabbit Angstrom #1)",3.57,0,1,1
2465,56627,Daniel Todd Gilbert,2006,Stumbling on Happiness,3.82,0,1,1
2466,400412,T.S. Eliot,1922,The Waste Land and Other Poems,4.23,0,1,1
2467,201146,"Else Holmelund Minarik, Maurice Sendak",1957,Little Bear,4.22,0,1,1
2468,206172,Edgar Allan Poe,1842,The Pit and the Pendulum,4.15,0,1,1
2469,34529,Terry Pratchett,1992,"Lords and Ladies (Discworld, #14; Witches #4)",4.14,0,1,1
2470,62530,Terry Pratchett,2006,"Thud! (Discworld, #34; City Watch #7)",4.29,0,1,1
2471,28876,Naomi Novik,2006,"His Majesty's Dragon (Temeraire, #1)",4.05,0,1,1
2472,444304,"Holly Black, Tony DiTerlizzi",2003,"The Field Guide (The Spiderwick Chronicles, #1)",3.85,0,1,1
2473,7497897,David Platt,2010,Radical: Taking Back Your Faith from the American Dream,4.18,0,1,1
2474,1303,"Robert Greene, Joost Elffers",1988,The 48 Laws of Power,4.18,0,1,1
2475,41667,Jean Craighead George,1959,"My Side of the Mountain (Mountain, #1)",4.03,0,1,1
2476,3392089,"Susanna Kearsley, Rosalyn Landor",2008,"The Winter Sea (Slains, #1)",4.07,0,1,1
2477,5861926,Peter Lerangis,2009,"The Sword Thief (The 39 Clues, #3)",3.87,0,1,1
2478,85437,Robin Cook,1977,Coma,3.86,0,1,1
2479,46945,"Hubert Selby Jr., Darren Aronofsky, Richard Price",1978,Requiem for a Dream,4.1,0,1,1
2480,111332,Erin Hunter,2003,"Into the Wild (Warriors, #1)",4.29,0,1,1
2481,76401,Dee Brown,1970,Bury My Heart at Wounded Knee: An Indian History of the American West,4.21,0,1,1
2482,128066,"Wadysaw Szpilman, Anthea Bell",1946,"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 193945",4.24,0,1,1
2483,16033902,Maya Banks,2013,"Rush (Breathless, #1)",3.97,0,1,1
2484,3052106,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",2009,The Picture of Dorian Gray: A Graphic Novel,4.12,0,1,1
2485,11557,Robert McCammon,1987,Swan Song,4.28,0,1,1
2486,22522805,Kazuo Ishiguro,2015,The Buried Giant,3.42,0,1,1
2487,68494,China Miville,2000,"Perdido Street Station (Bas-Lag, #1)",3.96,0,1,1
2488,4070493,Carrie Jones,2008,"Need (Need, #1)",3.71,0,1,1
2489,2442,Terry Pratchett,1991,"Witches Abroad (Discworld, #12; Witches #3)",4.2,0,1,1
2490,721012,"Geoffrey Crayon, Washington Irving, William L. Hedges",1819,The Legend of Sleepy Hollow and Other Stories,3.93,0,1,1
2491,117,Frank Herbert,1984,Heretics of Dune (Dune Chronicles #5),3.83,0,1,1
2492,772852,"David Wilkerson, John Sherrill, Elizabeth Sherrill",1963,The Cross and the Switchblade,4.2,0,1,1
2493,346087,Jim Butcher,2007,"Captain's Fury (Codex Alera, #4)",4.38,0,1,1
2494,9912994,Chuck Palahniuk,2011,"Damned (Damned, #1)",3.38,0,1,1
2495,222458,Cynthia Lord,2006,Rules,3.96,0,1,1
2496,8584686,Karen Russell,2011,Swamplandia!,3.21,0,1,1
2497,49353,Michael Connelly,1995,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",4.21,0,1,1
2498,2715,Mark Kurlansky,2002,Salt: A World History,3.73,0,1,1
2499,31173,"Charlotte Bront, A.S. Byatt, Ignes Sodre",1853,Villette,3.75,0,1,1
2500,10552338,Neal Stephenson,2011,Reamde,3.96,0,1,1
2501,34502,Terry Pratchett,1994,"Soul Music (Discworld, #16; Death, #3)",4.02,0,1,1
2502,14740588,Janet Evanovich,2012,"Notorious Nineteen (Stephanie Plum, #19)",3.9,0,1,1
2503,6117055,Richard Dawkins,2009,The Greatest Show on Earth: The Evidence for Evolution,4.16,0,1,1
2504,392297,Frank Miller,1992,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",4.16,0,1,1
2505,356896,Og Mandino,1968,The Greatest Salesman in the World,4.19,0,1,1
2506,3758,Ian Fleming,1953,"Casino Royale (James Bond, #1)",3.73,0,1,1
2507,83144,Paullina Simons,2001,"The Bronze Horseman (The Bronze Horseman, #1)",4.34,0,1,1
2508,11346,Toni Morrison,1973,Sula,3.86,0,1,1
2509,17999892,A.G. Riddle,2013,"The Atlantis Gene (The Origin Mystery, #1)",3.69,0,1,1
2510,7148256,Philippa Gregory,2010,"The Red Queen (The Plantagenet and Tudor Novels, #3)",3.74,0,1,1
2511,6642402,Julie James,2010,"Something About You (FBI/US Attorney, #1)",3.94,0,1,1
2512,105552,Dr. Seuss,1970,Mr. Brown Can Moo! Can You?,4.11,0,1,1
2513,10607,"Stephen King, Peter Straub",2001,"Black House (The Talisman, #2)",3.99,0,1,1
2514,15719,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003,Marvel 1602,3.93,0,1,1
2515,26722,Vince Flynn,2006,"Act of Treason (Mitch Rapp, #9)",4.28,0,1,1
2516,13330761,Peter Heller,2012,The Dog Stars,3.9,0,1,1
2517,19494,John le Carr,1963,The Spy Who Came In from the Cold,4.05,0,1,1
2518,133664,Jim Butcher,2005,"Academ's Fury (Codex Alera, #2)",4.27,0,1,1
2519,13162,James Patterson,1998,"When the Wind Blows (When the Wind Blows, #1)",3.92,0,1,1
2520,6443834,"Haruki Murakami,  ",2009,"1Q84 BOOK 1 (1Q84, #1)",3.96,0,1,1
2521,4004,"Paulo Coelho, Alan R. Clarke",1987,The Pilgrimage,3.64,0,1,1
2522,383028,Lee Child,2006,"The Hard Way (Jack Reacher, #10)",4.14,0,1,1
2523,231821,Sheila Burnford,1960,The Incredible Journey,4.16,0,1,1
2524,13529,Geraldine Brooks,2004,March,3.73,0,1,1
2525,13359067,"Lee Child, Dick Hill",2012,"A Wanted Man (Jack Reacher, #17)",4,0,1,1
2526,22369,"Grant Morrison, Frank Quitely",2007,"All-Star Superman, Vol. 1",4.06,0,1,1
2527,12177850,George R.R. Martin,2000,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",4.63,0,1,1
2528,16158558,Nora Roberts,2013,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",3.91,0,1,1
2529,7198988,Alyson Noel,2010,"Dark Flame (The Immortals, #4)",3.73,0,1,1
2530,25734248,Fiona Barton,2016,The Widow,3.49,0,1,1
2531,6255144,Patrick Carman,2009,"The Black Circle (The 39 Clues, #5)",4,0,1,1
2532,15820748,Kiera Cass,2013,"The Prince (The Selection, #0.5)",3.93,0,1,1
2533,16069030,Marie Rutkoski,2014,"The Winner's Curse (The Winner's Trilogy, #1)",4.03,0,1,1
2534,71332,Sapphire,1996,Push,3.82,0,1,1
2535,17465515,"Elena Ferrante, Ann Goldstein",2012,The Story of a New Name (The Neapolitan Novels #2),4.37,0,1,1
2536,70539,Arthur C. Clarke,1982,"2010: Odyssey Two (Space Odyssey, #2)",3.89,0,1,1
2537,6406018,Atsushi Ohkubo,2004,"Soul Eater, Vol. 01 (Soul Eater, #1)",4.3,0,1,1
2538,15803059,William Kent Krueger,2013,Ordinary Grace,4.14,0,1,1
2539,14839,David Baldacci,2001,Last Man Standing,4.03,0,1,1
2540,118944,Gene Luen Yang,2006,American Born Chinese,3.88,0,1,1
2541,1335184,"Eugene Bradley Coco, Ron Dias, Walt Disney Company",1960,Peter Pan (A Little Golden Book),4.32,0,1,1
2542,15990969,K.A. Tucker,2012,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",4.16,0,1,1
2543,7141642,David Mitchell,2010,The Thousand Autumns of Jacob de Zoet,4.03,0,1,1
2544,18525,Christopher Marlowe,1604,Dr. Faustus,3.79,0,1,1
2545,84145,Sherrilyn Kenyon,2003,Dance with the Devil (Dark-Hunter #3),4.39,0,1,1
2546,6614,Candace Bushnell,2005,Lipstick Jungle,3.39,0,1,1
2547,79379,James Patterson,2001,"Violets Are Blue (Alex Cross, #7)",3.94,0,1,1
2548,180116,"Anthony Robbins, Tony Robbins, Frederick L. Covan",1992,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",4.1,0,1,1
2549,30246,Laurell K. Hamilton,1998,"Blue Moon (Anita Blake, Vampire Hunter, #8)",4.04,0,1,1
2550,30242,Laurell K. Hamilton,1998,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",4.07,0,1,1
2551,19286669,Diane Chamberlain,2014,"The Silent Sister (Riley MacPherson, #1)",3.93,0,1,1
2552,9597,Kurt Vonnegut Jr.,1952,Player Piano,3.85,0,1,1
2553,10155,Arthur Conan Doyle,1912,"The Lost World (Professor Challenger, #1)",3.92,0,1,1
2554,34511,Terry Pratchett,2003,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",4.18,0,1,1
2555,60931,Octavia E. Butler,1979,Kindred,4.18,0,1,1
2556,8282,"Laura Ingalls Wilder, Garth Williams",1940,"The Long Winter (Little House, #6)",4.16,0,1,1
2557,525488,"Henry Cloud, John Townsend",1992,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",4.19,0,1,1
2558,17378508,Maggie Stiefvater,2014,"Blue Lily, Lily Blue (The Raven Cycle, #3)",4.32,0,1,1
2559,43945,"Philip Roth, Luca Marinelli",1969,Portnoy's Complaint,3.69,0,1,1
2560,815716,"John C. Maxwell, Zig Ziglar",1998,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,4.12,0,1,1
2561,51019,Margaret Atwood,1988,Cat's Eye,3.92,0,1,1
2562,15783307,J. Sterling,2012,"The Perfect Game (The Perfect Game, #1)",3.97,0,1,1
2563,7540092,Patrick Ness,2010,"Monsters of Men (Chaos Walking, #3)",4.25,0,1,1
2564,8647,Orson Scott Card,2005,"Shadow of the Giant (Ender's Shadow, #4)",3.98,0,1,1
2565,10128428,Brian Selznick,2011,Wonderstruck,4.16,0,1,1
2566,748862,Sarah Ban Breathnach,1995,Simple Abundance:  A Daybook of Comfort and Joy,3.96,0,1,1
2567,9917938,Moira Young,2011,"Blood Red Road (Dust Lands, #1)",3.94,0,1,1
2568,13131,"James Patterson, Maxine Paetro",2007,"The 6th Target (Women's Murder Club, #6)",4.02,0,1,1
2569,40395,"Edgar Rice Burroughs, John Seelye",1912,"A Princess of Mars (Barsoom, #1)",3.8,0,1,1
2570,17262203,Margaret Atwood,2013,"MaddAddam (MaddAddam, #3)",3.98,0,1,1
2571,77770,"Laura Ingalls Wilder, Garth Williams",1943,"These Happy Golden Years (Little House, #8)",4.17,0,1,1
2572,19596,Victoria Finlay,2003,Color: A Natural History of the Palette,3.74,0,1,1
2573,5357,John Grisham,2001,Skipping Christmas,3.47,0,1,1
2574,24244,Michael Connelly,1993,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",4.05,0,1,1
2575,12022079,Kristin Hannah,2012,Home Front,4.12,0,1,1
2576,16117506,Christina Lauren,2013,"Beautiful Stranger (Beautiful Bastard, #2)",4.24,0,1,1
2577,127459,Libba Bray,2007,"The Sweet Far Thing (Gemma Doyle, #3)",3.97,0,1,1
2578,5197,Ernest J. Gaines,1993,A Lesson Before Dying,3.93,0,1,1
2579,178357,David Sedaris,1998,SantaLand Diaries,4.33,0,1,1
2580,24820165,Nicholas Sparks,2015,See Me,3.93,0,1,1
2581,7415016,Sophie Kinsella,2010,"Mini Shopaholic (Shopaholic, #6)",3.7,0,1,1
2582,857448,"Gene Zion, Margaret Bloy Graham",1956,Harry the Dirty Dog,4.17,0,1,1
2583,18144115,Jennifer Weiner,2014,All Fall Down,3.61,0,1,1
2584,393199,George Orwell,1933,Down and Out in Paris and London,4.1,0,1,1
2586,381102,Nick Bantock,1991,Griffin and Sabine (Griffin & Sabine #1),4.01,0,1,1
2587,14061957,Leigh Bardugo,2014,"Ruin and Rising (Shadow and Bone, #3)",4.17,0,1,1
2588,3503947,  ,2008,,3.9,0,1,1
2589,421549,Jennifer Weiner,2000,Certain Girls (Cannie Shapiro #2),3.7,0,1,1
2590,13152194,Cheryl Strayed,2012,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,4.29,0,1,1
2591,743599,Karen Marie Moning,1999,"Beyond the Highland Mist (Highlander, #1)",3.99,0,1,1
2592,15654,Ann Rule,1980,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,4.13,0,1,1
2593,3054684,Claudia Gray,2009,"Stargazer (Evernight, #2)",3.8,0,1,1
2594,7668,Michael Crichton,1992,Rising Sun,3.61,0,1,1
2595,136167,Sidney Sheldon,1973,The Other Side of Midnight (Midnight #1),3.89,0,1,1
2596,7936809,Michael Connelly,2010,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",4.13,0,1,1
2597,10065,"Louis Sachar, Joel Schick",1989,Wayside School Is Falling Down (Wayside School #2),4.17,0,1,1
2598,7274337,"Julie Orringer, Arthur Morey",2010,The Invisible Bridge,4.19,0,1,1
2599,15861491,Pittacus Lore,2013,"The Fall of Five (Lorien Legacies, #4)",4.24,0,1,1
2600,56759,"Thomas Hardy, Keith Wilson",1886,The Mayor of Casterbridge,3.8,0,1,1
2601,8732,John Steinbeck,1933,The Red Pony,3.42,0,1,1
2602,498389,Jo Nesb,2003,"The Devil's Star (Harry Hole, #5)",4.03,0,1,1
2603,5159,Alice Hoffman,1997,Here on Earth,3.68,0,1,1
2604,119091,"Anne Rice, Tim Curry",1994,"Taltos (Lives of the Mayfair Witches, #3)",3.78,0,1,1
2605,190361,Laurell K. Hamilton,2000,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",4.08,0,1,1
2606,9268487,Peter V. Brett,2013,"The Daylight War (Demon Cycle, #3)",4.23,0,1,1
2607,1248179,John Grisham,2008,The Appeal,3.58,0,1,1
2608,13830,Tamora Pierce,1986,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",4.2,0,1,1
2609,8680417,Ben Aaronovitch,2011,"Midnight Riot (Peter Grant, #1)",3.92,0,1,1
2610,9303,Marian Keyes,1996,Lucy Sullivan Is Getting Married,3.74,0,1,1
2611,34501,Terry Pratchett,2004,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",4.29,0,1,1
2612,50365,Vikram Seth,1993,"A Suitable Boy (A Suitable Boy, #1)",4.1,0,1,1
2613,22738563,Chimamanda Ngozi Adichie,2014,We Should All Be Feminists,4.47,0,1,1
2614,8087906,Patricia Briggs,2011,"River Marked (Mercy Thompson, #6)",4.26,0,1,1
2615,4135,Amy Sedaris,2006,I Like You: Hospitality Under the Influence,3.87,0,1,1
2616,22320,William Gibson,2003,"Pattern Recognition (Blue Ant, #1)",3.86,0,1,1
2617,21936809,Peter  Swanson,2015,The Kind Worth Killing,4.03,0,1,1
2618,11525,Patricia Schultz,2003,"1,000 Places to See Before You Die",3.83,0,1,1
2619,355916,"Angie Sage, Mark Zug",2007,"Physik (Septimus Heap, #3)",3.99,0,1,1
2620,6667,"Roald Dahl, Quentin Blake",1984,Boy: Tales of Childhood,4.09,0,1,1
2621,10890,Anne Lamott,1999,Traveling Mercies: Some Thoughts on Faith,4.15,0,1,1
2622,184657,Vince Flynn,2004,"Memorial Day (Mitch Rapp, #7)",4.3,0,1,1
2623,13836,Tamora Pierce,1992,"Wild Magic (Immortals, #1)",4.32,0,1,1
2624,30013,Isaac Asimov,1988,Prelude to Foundation,4.05,0,1,1
2625,56728,Max Lucado,1997,"You Are Special (Wemmicksville, #1)",4.45,0,1,1
2626,18798983,Renee Ahdieh,2015,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",4.19,0,1,1
2627,6260997,"Nicholas D. Kristof, Sheryl WuDunn",2008,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,4.31,0,1,1
2628,10798418,"Daniel Handler, Maira Kalman",2011,Why We Broke Up,3.49,0,1,1
2629,18243700,Sarah J. Maas,2014,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",4.48,0,1,1
2630,2807199,Curtis Sittenfeld,2008,American Wife,3.72,0,1,1
2631,29394,Jim Butcher,2006,"Cursor's Fury (Codex Alera, #3)",4.36,0,1,1
2632,334176,Mary Doria Russell,1996,"The Sparrow (The Sparrow, #1)",4.17,0,1,1
2633,10910,Jodi Picoult,1996,Mercy,3.57,0,1,1
2634,20727654,Charlie N. Holmberg,2014,"The Paper Magician (The Paper Magician Trilogy, #1)",3.63,0,1,1
2635,6023056,Steve Harvey,2009,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",3.82,0,1,1
